V,Pa,Pr,Pc
19.599999999999966,3135.9999999999945,50.35438377479975,3085.6456162251948
19.699999999999967,3151.9999999999945,51.129053124056014,3100.8709468759384
19.799999999999965,3167.9999999999945,51.911627194349734,3116.0883728056447
19.899999999999963,3183.999999999994,52.70214611116847,3131.2978538888256
19.999999999999964,3199.9999999999945,53.50064999999972,3146.4993499999946
20.099999999999966,3215.9999999999945,54.30717898633098,3161.6928210136634
20.199999999999964,3231.999999999994,55.12177319564971,3176.878226804344
20.29999999999996,3247.9999999999936,55.94447275344344,3192.0555272465504
20.399999999999963,3263.999999999994,56.775317785199704,3207.2246822147945
20.499999999999964,3279.9999999999945,57.61434841640596,3222.3856515835887
20.599999999999962,3295.999999999994,58.461604772549684,3237.538395227444
20.69999999999996,3311.9999999999936,59.31712697911843,3252.6828730208754
20.79999999999996,3327.9999999999936,60.18095516159968,3267.819044838394
20.899999999999963,3343.999999999994,61.053129445480934,3282.946870554513
20.99999999999996,3359.9999999999936,61.933689956249665,3298.066310043744
21.09999999999996,3375.9999999999936,62.82267681939339,3313.1773231806
21.19999999999996,3391.9999999999936,63.72013016039965,3328.279869839594
21.29999999999996,3407.9999999999936,64.6260901047559,3343.373909895238
21.39999999999996,3423.9999999999936,65.54059677794965,3358.459403222044
21.499999999999957,3439.999999999993,66.46369030546836,3373.536309694525
21.59999999999996,3455.9999999999936,67.39541081279962,3388.604589187194
21.69999999999996,3471.9999999999936,68.3357984254309,3403.664201574563
21.799999999999958,3487.999999999993,69.28489326884961,3418.7151067311434
21.899999999999956,3503.9999999999927,70.24273546854334,3433.7572645314494
21.999999999999957,3519.999999999993,71.2093651499996,3448.7906348499937
22.09999999999996,3535.9999999999936,72.18482243870587,3463.815177561288
22.199999999999957,3551.999999999993,73.16914746014959,3478.8308525398434
22.299999999999955,3567.9999999999927,74.16238033981831,3493.8376196601744
22.399999999999956,3583.9999999999927,75.16456120319957,3508.8354387967934
22.499999999999957,3599.999999999993,76.17573017578083,3523.8242698242125
22.599999999999955,3615.9999999999927,77.19592738304956,3538.8040726169434
22.699999999999953,3631.9999999999927,78.22519295049328,3553.7748070494995
22.799999999999955,3647.9999999999927,79.26356700359953,3568.736432996393
22.899999999999956,3663.9999999999927,80.31108966785581,3583.688910332137
22.999999999999954,3679.9999999999927,81.36780106874953,3598.6321989312432
23.09999999999995,3695.9999999999923,82.43374133176825,3613.5662586682242
23.199999999999953,3711.9999999999927,83.50895058239952,3628.4910494175933
23.299999999999955,3727.9999999999927,84.59346894613077,3643.4065310538617
23.399999999999952,3743.9999999999923,85.6873365484495,3658.312663451543
23.49999999999995,3759.999999999992,86.79059351484321,3673.2094064851485
23.59999999999995,3775.9999999999923,87.90327997079947,3688.096720029193
23.699999999999953,3791.9999999999927,89.02543604180575,3702.974563958187
23.79999999999995,3807.9999999999923,90.15710185334946,3717.8428981466427
23.89999999999995,3823.999999999992,91.29831753091818,3732.7016824690736
23.99999999999995,3839.999999999992,92.44912319999945,3747.5508767999922
24.09999999999995,3855.9999999999923,93.60955898608071,3762.3904410139116
24.19999999999995,3871.999999999992,94.77966501464942,3777.2203349853426
24.299999999999947,3887.999999999992,95.95948141119314,3792.0405185887985
24.39999999999995,3903.999999999992,97.14904830119941,3806.8509516987924
24.49999999999995,3919.999999999992,98.34840581015568,3821.651594189836
24.599999999999948,3935.999999999992,99.55759406354939,3836.4424059364424
24.699999999999946,3951.9999999999914,100.7766531868681,3851.223346813123
24.799999999999947,3967.999999999992,102.00562330559937,3865.9943766943925
24.89999999999995,3983.999999999992,103.24454454523064,3880.755455454761
24.999999999999947,3999.9999999999914,104.49345703124936,3895.506542968742
25.099999999999945,4015.999999999991,105.75240088914308,3910.2475991108477
25.199999999999946,4031.9999999999914,107.02141624439932,3924.978583755592
25.299999999999947,4047.999999999992,108.30054322250558,3939.6994567774864
25.399999999999945,4063.9999999999914,109.58982194894932,3954.410178051042
25.499999999999943,4079.999999999991,110.88929254921804,3969.1107074507727
25.599999999999945,4095.999999999991,112.19899514879928,3983.8010048511915
25.699999999999946,4111.999999999991,113.51896987318058,3998.4810301268103
25.799999999999944,4127.999999999991,114.84925684784929,4013.150743152142
25.89999999999994,4143.999999999991,116.18989619829298,4027.810103801698
25.999999999999943,4159.999999999991,117.54092804999927,4042.4590719499915
26.099999999999945,4175.999999999991,118.9023925284555,4057.0976074715354
26.199999999999942,4191.999999999991,120.27432975914923,4071.7256702408417
26.29999999999994,4207.999999999991,121.65677986756795,4086.343220132423
26.39999999999994,4223.999999999991,123.04978297919922,4100.950217020792
26.499999999999943,4239.999999999991,124.45337921953048,4115.54662078046
26.59999999999994,4255.999999999991,125.8676087140492,4130.132391285942
26.69999999999994,4271.99999999999,127.29251158824289,4144.707488411747
26.79999999999994,4287.999999999991,128.72812796759916,4159.271872032392
26.89999999999994,4303.999999999991,130.17449797760543,4173.825502022385
26.99999999999994,4319.99999999999,131.63166174374913,4188.368338256241
27.099999999999937,4335.99999999999,133.09965939151786,4202.900340608472
27.19999999999994,4351.99999999999,134.57853104639912,4217.421468953591
27.29999999999994,4367.999999999991,136.06831683388037,4231.931683166111
27.399999999999938,4383.99999999999,137.56905687944908,4246.430943120541
27.499999999999936,4399.99999999999,139.0807913085928,4260.919208691397
27.599999999999937,4415.99999999999,140.60356024679908,4275.396439753191
27.69999999999994,4431.99999999999,142.13740381955535,4289.862596180435
27.799999999999937,4447.99999999999,143.68236215234907,4304.317637847641
27.899999999999935,4463.999999999989,145.23847537066774,4318.761524629322
27.999999999999936,4479.99999999999,146.80578359999902,4333.194216399991
28.099999999999937,4495.99999999999,148.3843269658303,4347.61567303416
28.199999999999935,4511.99999999999,149.97414559364898,4362.025854406341
28.299999999999933,4527.999999999989,151.5752796089427,4376.424720391046
28.399999999999935,4543.999999999989,153.18776913719898,4390.81223086279
28.499999999999936,4559.99999999999,154.81165430390524,4405.188345696085
28.599999999999934,4575.999999999989,156.44697523454894,4419.553024765441
28.699999999999932,4591.999999999989,158.09377205461763,4433.906227945371
28.799999999999933,4607.999999999989,159.75208488959893,4448.24791511039
28.899999999999935,4623.999999999989,161.4219538649802,4462.578046135009
28.999999999999932,4639.999999999989,163.1034191062489,4476.89658089374
29.09999999999993,4655.999999999989,164.7965207388926,4491.203479261097
29.199999999999932,4671.999999999989,166.50129888839888,4505.49870111159
29.299999999999933,4687.999999999989,168.2177936802551,4519.782206319734
29.39999999999993,4703.999999999989,169.94604523994883,4534.05395476004
29.49999999999993,4719.999999999989,171.68609369296755,4548.313906307021
29.59999999999993,4735.999999999989,173.4379791647988,4562.56202083519
29.699999999999932,4751.999999999989,175.20174178093006,4576.798258219059
29.79999999999993,4767.999999999989,176.97742166684878,4591.022578333141
29.899999999999928,4783.999999999988,178.7650589480425,4605.2349410519455
29.99999999999993,4799.999999999989,180.56469374999878,4619.43530624999
30.09999999999993,4815.999999999989,182.376366198205,4633.623633801784
30.19999999999993,4831.999999999988,184.2001164181487,4647.79988358184
30.299999999999926,4847.999999999988,186.03598453531743,4661.96401546467
30.399999999999928,4863.999999999988,187.8840106751987,4676.11598932479
30.49999999999993,4879.999999999989,189.74423496327998,4690.255765036709
30.599999999999927,4895.999999999988,191.61669752504864,4704.383302474939
30.699999999999925,4911.999999999988,193.50143848599237,4718.498561513996
30.799999999999926,4927.999999999988,195.39849797159863,4732.601502028389
30.899999999999928,4943.999999999988,197.30791610735488,4746.6920838926335
30.999999999999925,4959.999999999988,199.22973301874862,4760.77026698124
31.099999999999923,4975.999999999987,201.1639888312673,4774.83601116872
31.199999999999925,4991.999999999988,203.11072367039856,4788.88927632959
31.299999999999926,5007.999999999988,205.06997766162985,4802.930022338358
31.399999999999924,5023.999999999988,207.04179093044854,4816.958209069539
31.499999999999922,5039.999999999987,209.02620360234224,4830.973796397645
31.599999999999923,5055.999999999987,211.02325580279853,4844.976744197189
31.699999999999925,5071.999999999988,213.03298765730477,4858.967012342683
31.799999999999923,5087.999999999987,215.0554392913485,4872.944560708639
31.89999999999992,5103.999999999987,217.09065083041716,4886.90934916957
31.999999999999922,5119.999999999987,219.13866239999842,4900.8613375999885
32.09999999999992,5135.999999999987,221.19951412557973,4914.800485874408
32.19999999999992,5151.999999999987,223.27324613264832,4928.726753867339
32.29999999999992,5167.999999999987,225.3598985466921,4942.640101453295
32.39999999999992,5183.999999999987,227.45951149319833,4956.540488506789
32.49999999999992,5199.999999999987,229.57212509765466,4970.427874902332
32.59999999999992,5215.999999999987,231.6977794855484,4984.302220514439
32.69999999999992,5231.999999999987,233.836514782367,4998.16348521762
32.79999999999992,5247.999999999987,235.9883711135983,5012.011628886389
32.89999999999992,5263.999999999987,238.1533886047296,5025.846611395257
32.999999999999915,5279.999999999986,240.33160738124815,5039.668392618738
33.099999999999916,5295.999999999986,242.52306756864198,5053.476932431345
33.19999999999992,5311.999999999987,244.72780929239823,5067.272190707589
33.29999999999992,5327.999999999987,246.94587267800452,5081.054127321982
33.39999999999992,5343.999999999987,249.17729785094826,5094.822702149039
33.499999999999915,5359.999999999986,251.4221249367169,5108.57787506327
33.599999999999916,5375.999999999986,253.68039406079816,5122.3196059391885
33.69999999999992,5391.999999999987,255.95214534867938,5136.047854651308
33.79999999999991,5407.999999999985,258.2374189258481,5149.762581074137
33.89999999999991,5423.999999999986,260.5362549177918,5163.463745082195
33.999999999999915,5439.999999999986,262.8486934499981,5177.1513065499885
34.099999999999916,5455.999999999986,265.17477464795434,5190.825225352032
34.19999999999992,5471.999999999987,267.5145386371481,5204.4854613628395
34.29999999999991,5487.999999999985,269.8680255430667,5218.131974456919
34.39999999999991,5503.999999999986,272.23527549119797,5231.764724508788
34.499999999999915,5519.999999999986,274.6163286070293,5245.383671392957
34.59999999999991,5535.999999999985,277.0112250160479,5258.988774983937
34.69999999999991,5551.999999999985,279.42000484374165,5272.579995156244
34.79999999999991,5567.999999999985,281.8427082155979,5286.157291784388
34.89999999999991,5583.999999999986,284.27937525710416,5299.720624742882
34.999999999999915,5599.999999999986,286.730046093748,5313.269953906239
35.09999999999991,5615.999999999985,289.19476085101655,5326.805239148969
35.19999999999991,5631.999999999985,291.6735596543978,5340.326440345588
35.29999999999991,5647.999999999985,294.1664826293791,5353.833517370606
35.399999999999906,5663.999999999985,296.67356990144765,5367.3264300985375
35.49999999999991,5679.999999999985,299.19486159609147,5380.805138403894
35.59999999999991,5695.999999999985,301.7303978387977,5394.269602161187
35.69999999999991,5711.999999999985,304.2802187550541,5407.719781244931
35.79999999999991,5727.999999999985,306.8443644703478,5421.155635529638
35.899999999999906,5743.999999999985,309.4228751101664,5434.577124889819
35.99999999999991,5759.999999999985,312.0157907999977,5447.984209199988
36.09999999999991,5775.999999999985,314.6231516653289,5461.376848334657
36.1999999999999,5791.9999999999845,317.2449978316475,5474.755002168337
36.299999999999905,5807.9999999999845,319.8813694244413,5488.118630575544
36.399999999999906,5823.999999999985,322.5323065691976,5501.467693430788
36.49999999999991,5839.999999999985,325.1978493914038,5514.8021506085815
36.59999999999991,5855.999999999985,327.87803801654763,5528.121961983437
36.6999999999999,5871.9999999999845,330.57291257011616,5541.427087429868
36.799999999999905,5887.9999999999845,333.2825131775975,5554.717486822387
36.899999999999906,5903.999999999985,336.0068799644788,5567.993120035507
36.9999999999999,5919.999999999984,338.7460530562474,5581.253946943736
37.0999999999999,5935.9999999999845,341.50007257839115,5594.499927421593
37.1999999999999,5951.9999999999845,344.2689786563974,5607.731021343587
37.299999999999905,5967.9999999999845,347.0528114157537,5620.94718858423
37.399999999999906,5983.999999999985,349.85161098194743,5634.148389018038
37.4999999999999,5999.999999999984,352.66541748046603,5647.334582519517
37.5999999999999,6015.9999999999845,355.49427103679733,5660.505728963187
37.6999999999999,6031.9999999999845,358.3382117764286,5673.661788223556
37.7999999999999,6047.999999999984,361.1972798248471,5686.8027201751365
37.8999999999999,6063.999999999984,364.07151530754095,5699.928484692443
37.9999999999999,6079.999999999984,366.9609583499972,5713.039041649987
38.0999999999999,6095.9999999999845,369.86564907770344,5726.134350922281
38.1999999999999,6111.9999999999845,372.7856276161472,5739.214372383837
38.2999999999999,6127.999999999984,375.72093409081583,5752.279065909168
38.3999999999999,6143.999999999984,378.67160862719703,5765.328391372786
38.4999999999999,6159.999999999984,381.63769135077837,5778.362308649205
38.599999999999895,6175.999999999984,384.61922238704693,5791.380777612937
38.699999999999896,6191.999999999984,387.6162418614907,5804.383758138493
38.7999999999999,6207.999999999984,390.628789899597,5817.371210100387
38.8999999999999,6223.999999999984,393.65690662685324,5830.343093373131
38.9999999999999,6239.999999999984,396.70063216874706,5843.299367831237
39.099999999999895,6255.999999999984,399.7600066507656,5856.239993349218
39.199999999999896,6271.999999999984,402.83507019839686,5869.164929801586
39.2999999999999,6287.999999999984,405.92586293712816,5882.074137062856
39.39999999999989,6303.999999999983,409.03242499244675,5894.967575007536
39.49999999999989,6319.999999999983,412.15479648984046,5907.845203510142
39.599999999999895,6335.999999999984,415.2930175547968,5920.706982445186
39.699999999999896,6351.999999999984,418.447128312803,5933.55287168718
39.7999999999999,6367.999999999984,421.61716888934683,5946.382831110637
39.89999999999989,6383.999999999983,424.8031794099154,5959.196820590068
39.99999999999989,6399.999999999983,428.0051999999967,5971.994799999986
40.099999999999895,6415.999999999984,431.2232707850779,5984.776729214906
40.19999999999989,6431.999999999982,434.4574318906465,5997.542568109336
40.29999999999989,6447.999999999983,437.7077234421903,6010.292276557792
40.39999999999989,6463.999999999983,440.97418556519654,6023.025814434786
40.49999999999989,6479.999999999983,444.25685838515284,6035.74314161483
40.599999999999895,6495.999999999984,447.5557820275466,6048.444217972437
40.69999999999989,6511.999999999982,450.87099661786516,6061.129003382117
40.79999999999989,6527.999999999983,454.20254228159644,6073.797457718386
40.89999999999989,6543.999999999983,457.5504591442277,6086.449540855755
40.999999999999886,6559.999999999982,460.91478733124626,6099.085212668736
41.09999999999989,6575.999999999982,464.29556696814,6111.704433031842
41.19999999999989,6591.999999999982,467.69283818039634,6124.307161819585
41.29999999999989,6607.999999999983,471.10664109350256,6136.89335890648
41.39999999999989,6623.999999999983,474.5370158329464,6149.462984167037
41.499999999999886,6639.999999999982,477.984002524215,6162.015997475767
41.59999999999989,6655.999999999982,481.44764129279616,6174.552358707186
41.69999999999989,6671.999999999982,484.9279722641775,6187.072027735804
41.79999999999988,6687.999999999982,488.42503556384605,6199.574964436136
41.899999999999885,6703.999999999982,491.9388713172898,6212.061128682692
41.999999999999886,6719.999999999982,495.4695196499961,6224.530480349986
