0,1,2,3,4,5,6
-9.25,-0.7673,0.01276,0.00711,-0.0589,0.9759,0.0456
-9.0,-0.7367,0.01236,0.00671,-0.0596,0.9727,0.0477
-8.75,-0.7063,0.01201,0.00636,-0.0603,0.9696,0.05
-8.5,-0.6801,0.01177,0.00609,-0.0599,0.9637,0.0519
-8.25,-0.6543,0.0114,0.00573,-0.0595,0.9577,0.0548
-8.0,-0.6275,0.01115,0.00547,-0.0592,0.9521,0.0576
-7.75,-0.6027,0.01086,0.00518,-0.0586,0.9446,0.0607
-7.5,-0.576,0.01061,0.00492,-0.0582,0.9387,0.064
-7.25,-0.5505,0.01036,0.00467,-0.0577,0.931,0.0676
-7.0,-0.5241,0.01012,0.00443,-0.0573,0.9242,0.0719
-6.75,-0.4977,0.00989,0.00421,-0.057,0.9168,0.0765
-6.5,-0.4711,0.00969,0.00399,-0.0566,0.9087,0.0813
-6.25,-0.4445,0.00946,0.00378,-0.0563,0.9006,0.0875
-6.0,-0.4175,0.00928,0.00359,-0.056,0.892,0.0934
-5.75,-0.3906,0.00908,0.0034,-0.0558,0.8835,0.1008
-5.5,-0.3636,0.00888,0.00322,-0.0555,0.8737,0.1089
-5.25,-0.3363,0.00872,0.00305,-0.0553,0.8642,0.1174
-5.0,-0.3092,0.00856,0.00289,-0.055,0.8539,0.1268
-4.75,-0.282,0.00838,0.00275,-0.0548,0.8433,0.1381
-4.5,-0.2548,0.00824,0.0026,-0.0546,0.8324,0.1498
-4.25,-0.2274,0.00809,0.00248,-0.0544,0.8207,0.1624
-4.0,-0.2,0.00796,0.00236,-0.0542,0.8091,0.1757
-3.75,-0.1727,0.00785,0.00224,-0.054,0.7967,0.1901
-3.5,-0.1451,0.00773,0.00214,-0.0539,0.7839,0.2057
-3.25,-0.1177,0.00762,0.00205,-0.0537,0.7712,0.2222
-3.0,-0.0904,0.00752,0.00196,-0.0535,0.7579,0.2399
-2.75,-0.063,0.00743,0.00189,-0.0533,0.744,0.2587
-2.5,-0.0355,0.00733,0.00182,-0.0532,0.7301,0.2786
-2.25,-0.0081,0.00724,0.00176,-0.053,0.7164,0.2995
-2.0,0.0192,0.00717,0.00171,-0.0528,0.7021,0.3218
-1.75,0.0465,0.00712,0.00166,-0.0526,0.6874,0.345
-1.5,0.074,0.00703,0.00162,-0.0524,0.6731,0.3707
-1.25,0.1013,0.00694,0.00159,-0.0523,0.6588,0.4001
-1.0,0.1283,0.00685,0.00156,-0.052,0.6448,0.4349
-0.75,0.1551,0.00677,0.00155,-0.0518,0.6304,0.4738
-0.5,0.1821,0.00669,0.00155,-0.0515,0.6163,0.5131
-0.25,0.2093,0.00662,0.00155,-0.0513,0.6027,0.5505
0.0,0.2363,0.00657,0.00157,-0.0511,0.5896,0.5864
0.25,0.2632,0.00655,0.00159,-0.0508,0.5761,0.6201
0.5,0.2905,0.00652,0.00161,-0.0506,0.5634,0.6528
0.75,0.3176,0.00649,0.00165,-0.0503,0.5513,0.6855
1.0,0.3443,0.00649,0.00169,-0.05,0.5392,0.717
1.5,0.3982,0.00647,0.0018,-0.0493,0.5168,0.7785
1.75,0.4247,0.0065,0.00187,-0.0489,0.5055,0.8085
2.0,0.4515,0.0065,0.00194,-0.0484,0.4954,0.8372
2.25,0.4777,0.00656,0.00202,-0.0479,0.485,0.864
2.5,0.5041,0.00659,0.00211,-0.0474,0.475,0.8886
2.75,0.5301,0.00667,0.0022,-0.0467,0.4652,0.9107
3.0,0.5564,0.00676,0.0023,-0.0462,0.4551,0.93
3.25,0.5833,0.00687,0.0024,-0.0458,0.4453,0.946
3.5,0.6115,0.00701,0.0025,-0.0457,0.4345,0.9589
3.75,0.6411,0.00714,0.0026,-0.0459,0.4242,0.9697
4.0,0.6733,0.00731,0.00272,-0.0468,0.4125,0.9775
4.25,0.7071,0.00747,0.00284,-0.048,0.3999,0.9832
4.5,0.745,0.00765,0.00296,-0.0502,0.3862,0.9866
4.75,0.7827,0.00785,0.0031,-0.0523,0.3716,0.9907
5.0,0.8206,0.00807,0.00325,-0.0546,0.3557,0.994
5.25,0.8584,0.00829,0.00339,-0.0568,0.3392,0.9961
5.5,0.8938,0.00852,0.00355,-0.0586,0.3224,0.9983
5.75,0.9279,0.00877,0.00372,-0.0601,0.305,1.0
6.0,0.9474,0.00898,0.00386,-0.0585,0.2904,1.0
6.25,0.9668,0.00921,0.00402,-0.0568,0.2753,1.0
6.5,0.986,0.00946,0.0042,-0.0551,0.2601,1.0
6.75,1.0053,0.00973,0.00439,-0.0535,0.2447,1.0
7.25,1.0441,0.0103,0.00482,-0.0503,0.214,1.0
7.5,1.0636,0.01061,0.00505,-0.0487,0.1992,1.0
7.75,1.0833,0.01094,0.00531,-0.0472,0.1846,1.0
8.0,1.1035,0.01129,0.00558,-0.0458,0.1704,1.0
8.25,1.1239,0.01165,0.00587,-0.0445,0.157,1.0
8.5,1.1444,0.01203,0.00619,-0.0432,0.1442,1.0
8.75,1.1649,0.01241,0.00651,-0.042,0.1326,1.0
9.0,1.1851,0.01282,0.00686,-0.0408,0.1217,1.0
9.25,1.2049,0.01324,0.00722,-0.0395,0.1117,1.0
9.5,1.2241,0.01368,0.00761,-0.0381,0.1025,1.0
9.75,1.2434,0.0141,0.008,-0.0367,0.0948,1.0
10.0,1.2613,0.01452,0.00839,-0.0351,0.0879,1.0
10.25,1.2774,0.01499,0.00883,-0.0332,0.0816,1.0
10.5,1.2942,0.01545,0.00927,-0.0315,0.0763,1.0
10.75,1.3109,0.01593,0.00974,-0.0298,0.0715,1.0
11.0,1.3265,0.01649,0.01028,-0.028,0.0668,1.0
11.25,1.3433,0.017,0.0108,-0.0265,0.0631,1.0
11.5,1.3583,0.01762,0.0114,-0.0248,0.0594,1.0
11.75,1.3742,0.0182,0.012,-0.0233,0.0565,1.0
12.0,1.389,0.01887,0.01267,-0.0217,0.0535,1.0
12.25,1.4029,0.01959,0.01341,-0.0201,0.0509,1.0
12.5,1.4177,0.02029,0.01413,-0.0187,0.0487,1.0
12.75,1.4298,0.02118,0.01503,-0.017,0.0464,1.0
13.0,1.4434,0.022,0.01589,-0.0156,0.0447,1.0
13.25,1.4564,0.02288,0.0168,-0.0143,0.043,1.0
13.5,1.4669,0.02397,0.01791,-0.0128,0.0413,1.0
13.75,1.4772,0.02511,0.01908,-0.0115,0.0398,1.0
14.0,1.4894,0.02616,0.02018,-0.0104,0.0385,1.0
14.25,1.4991,0.02742,0.02148,-0.0092,0.0372,1.0
14.5,1.5055,0.02899,0.02308,-0.008,0.036,1.0
14.75,1.5136,0.03049,0.02464,-0.007,0.035,1.0
15.0,1.523,0.03194,0.02615,-0.0062,0.0341,1.0
15.25,1.53,0.03362,0.02789,-0.0054,0.0332,1.0
15.5,1.5346,0.03558,0.02989,-0.0047,0.0324,1.0
15.75,1.5356,0.03797,0.03233,-0.0041,0.0315,1.0
16.0,1.5392,0.04017,0.03461,-0.0036,0.0308,1.0
16.25,1.5444,0.04227,0.03678,-0.0033,0.0302,1.0
16.5,1.5478,0.04462,0.03921,-0.0032,0.0295,1.0
16.75,1.5493,0.04726,0.0419,-0.0031,0.0289,1.0
17.0,1.5481,0.05025,0.04496,-0.0032,0.0283,1.0
17.25,1.5433,0.05373,0.04851,-0.0035,0.0277,1.0
17.5,1.534,0.05787,0.05273,-0.004,0.0272,1.0
17.75,1.5339,0.06096,0.05591,-0.0044,0.0269,1.0
18.0,1.5317,0.06433,0.05938,-0.005,0.0265,1.0
18.25,1.5277,0.06799,0.06313,-0.0057,0.0261,1.0
18.5,1.5225,0.07185,0.06708,-0.0066,0.0257,1.0
18.75,1.5158,0.07598,0.0713,-0.0076,0.0253,1.0
19.0,1.5074,0.08038,0.07578,-0.0088,0.025,1.0
19.25,1.4973,0.08506,0.08054,-0.0101,0.0247,1.0
