0,1,2,3,4,5,6
-4.0,-0.1986,0.00818,0.0025,-0.0546,0.82,0.1836
-3.75,-0.1713,0.00804,0.00238,-0.0544,0.8082,0.1989
-3.5,-0.1441,0.00792,0.00227,-0.0542,0.7959,0.2153
-3.25,-0.1167,0.0078,0.00218,-0.054,0.7829,0.2327
-3.0,-0.0893,0.00769,0.00209,-0.0538,0.7699,0.251
-2.75,-0.062,0.0076,0.00201,-0.0536,0.7567,0.2703
-2.25,-0.0073,0.00742,0.00187,-0.0532,0.7287,0.312
-2.0,0.02,0.00732,0.00181,-0.053,0.7148,0.3357
-1.75,0.0471,0.00725,0.00176,-0.0528,0.7005,0.3608
-1.5,0.0742,0.00717,0.00172,-0.0526,0.6861,0.3878
-1.25,0.1012,0.00707,0.00168,-0.0523,0.6714,0.4211
-1.0,0.1281,0.00697,0.00166,-0.0521,0.6572,0.4592
-0.75,0.155,0.00688,0.00165,-0.0518,0.6431,0.4987
-0.5,0.1817,0.00681,0.00164,-0.0515,0.629,0.5375
-0.25,0.2085,0.00676,0.00165,-0.0512,0.6148,0.5745
0.0,0.2355,0.0067,0.00166,-0.0509,0.6012,0.61
0.25,0.2624,0.00666,0.00169,-0.0506,0.5881,0.6439
0.5,0.2891,0.00664,0.00172,-0.0503,0.5751,0.6764
0.75,0.316,0.00663,0.00176,-0.05,0.5621,0.7088
1.0,0.3428,0.00661,0.0018,-0.0496,0.5502,0.7407
1.25,0.3693,0.00662,0.00186,-0.0492,0.5384,0.7712
1.5,0.396,0.00662,0.00192,-0.0487,0.5269,0.8017
1.75,0.4224,0.00663,0.00199,-0.0482,0.516,0.8308
2.0,0.4484,0.00669,0.00207,-0.0476,0.5049,0.8585
2.25,0.475,0.00672,0.00216,-0.0471,0.4948,0.8835
2.5,0.5007,0.00681,0.00225,-0.0464,0.4845,0.9062
2.75,0.5272,0.00689,0.00235,-0.0459,0.4744,0.9259
3.0,0.554,0.00701,0.00245,-0.0454,0.4645,0.9426
3.25,0.5822,0.00714,0.00255,-0.0453,0.4538,0.9564
3.5,0.6113,0.00727,0.00266,-0.0454,0.4438,0.9683
3.75,0.6449,0.00745,0.00278,-0.0466,0.4321,0.9753
4.0,0.6782,0.00759,0.00289,-0.0477,0.4209,0.9823
4.25,0.7167,0.00776,0.00301,-0.05,0.4084,0.9854
4.5,0.755,0.00796,0.00315,-0.0523,0.3946,0.9893
5.0,0.8326,0.00837,0.00342,-0.0571,0.3637,0.9958
5.25,0.8693,0.00858,0.00356,-0.0591,0.3475,0.9982
5.5,0.9036,0.0088,0.00371,-0.0606,0.3309,1.0
5.75,0.9238,0.00898,0.00384,-0.0592,0.3169,1.0
6.0,0.9436,0.00919,0.00398,-0.0576,0.3025,1.0
6.25,0.9632,0.00941,0.00414,-0.056,0.2874,1.0
6.5,0.9827,0.00966,0.00432,-0.0544,0.2725,1.0
6.75,1.0022,0.00992,0.00451,-0.0528,0.2572,1.0
7.0,1.0217,0.01021,0.00472,-0.0512,0.2417,1.0
7.25,1.0411,0.01051,0.00495,-0.0496,0.2261,1.0
7.5,1.0606,0.01083,0.00519,-0.048,0.2107,1.0
7.75,1.0805,0.01117,0.00546,-0.0466,0.1956,1.0
8.0,1.1005,0.01153,0.00574,-0.0452,0.1807,1.0
8.25,1.1207,0.01192,0.00605,-0.0438,0.1665,1.0
8.5,1.1408,0.01232,0.00638,-0.0425,0.1528,1.0
9.0,1.1808,0.01314,0.00707,-0.04,0.1287,1.0
9.25,1.2006,0.01356,0.00745,-0.0387,0.1183,1.0
9.5,1.2198,0.01399,0.00784,-0.0373,0.1089,1.0
9.75,1.238,0.01445,0.00825,-0.0358,0.1005,1.0
10.25,1.271,0.01537,0.00911,-0.0321,0.0863,1.0
10.5,1.2871,0.01587,0.00959,-0.0303,0.0805,1.0
10.75,1.3028,0.01642,0.01012,-0.0285,0.0751,1.0
11.0,1.3194,0.01694,0.01064,-0.0269,0.0706,1.0
11.25,1.3337,0.01759,0.01127,-0.0251,0.066,1.0
11.5,1.3502,0.01814,0.01184,-0.0236,0.0626,1.0
11.75,1.3639,0.01886,0.01255,-0.0219,0.059,1.0
12.0,1.3792,0.01951,0.01322,-0.0204,0.0563,1.0
12.25,1.3929,0.02027,0.01399,-0.0188,0.0535,1.0
12.5,1.4055,0.02112,0.01486,-0.0172,0.051,1.0
12.75,1.4195,0.0219,0.01568,-0.0158,0.0489,1.0
13.0,1.4306,0.02291,0.01669,-0.0143,0.0468,1.0
13.25,1.4418,0.02395,0.01777,-0.0129,0.045,1.0
13.5,1.4543,0.02493,0.0188,-0.0117,0.0435,1.0
13.75,1.4641,0.02614,0.02003,-0.0104,0.0419,1.0
14.0,1.4703,0.02768,0.02161,-0.0089,0.0403,1.0
14.25,1.4821,0.02882,0.02281,-0.008,0.0392,1.0
14.5,1.4914,0.03022,0.02426,-0.0071,0.0379,1.0
14.75,1.4979,0.03189,0.02597,-0.0061,0.0368,1.0
15.0,1.4999,0.03404,0.02816,-0.0051,0.0357,1.0
15.25,1.5071,0.03577,0.02997,-0.0045,0.0349,1.0
15.5,1.5137,0.03762,0.03189,-0.004,0.034,1.0
15.75,1.5183,0.03972,0.03405,-0.0035,0.0332,1.0
16.0,1.5204,0.04213,0.03652,-0.0032,0.0325,1.0
16.25,1.5189,0.045,0.03945,-0.003,0.0317,1.0
16.5,1.5154,0.04822,0.04275,-0.003,0.031,1.0
16.75,1.5188,0.05072,0.04533,-0.0031,0.0304,1.0
17.0,1.5194,0.05359,0.04829,-0.0033,0.0299,1.0
17.25,1.5189,0.05665,0.05143,-0.0036,0.0293,1.0
17.5,1.5159,0.06008,0.05493,-0.0041,0.0288,1.0
17.75,1.5106,0.06385,0.05878,-0.0048,0.0283,1.0
18.0,1.5022,0.06807,0.06307,-0.0056,0.0279,1.0
18.25,1.4902,0.07286,0.06795,-0.0067,0.0274,1.0
18.5,1.4808,0.07739,0.07258,-0.0079,0.027,1.0
18.75,1.476,0.08133,0.07662,-0.0089,0.0267,1.0
19.0,1.4694,0.08556,0.08095,-0.0101,0.0264,1.0
19.25,1.4618,0.09,0.08548,-0.0114,0.0261,1.0
